target,dependency,importance,strategy
AIT502,FIT501,0.0025201052189283723,same_stage
AIT503,AIT504,0.35239190136709264,same_stage
AIT503,AIT501,0.2989117934853504,same_stage
AIT503,AIT502,0.1333542948955683,same_stage
AIT503,PIT503,0.08415856433359001,same_stage
AIT503,PIT501,0.04285689346081615,same_stage
AIT503,FIT504,0.028696035490964503,same_stage
AIT503,PIT502,0.02077212252842667,same_stage
AIT503,FIT501,0.01921073816894857,same_stage
AIT503,FIT503,0.01497560980265941,same_stage
AIT503,FIT502,0.004656503441213038,same_stage
AIT504,FIT501,0.43423763488806033,same_stage
AIT504,FIT502,0.3387857165105245,same_stage
AIT504,AIT501,0.0869137974025304,same_stage
AIT504,AIT503,0.05124035668116425,same_stage
AIT504,PIT501,0.04572168322028438,same_stage
AIT504,PIT503,0.019693080949513227,same_stage
AIT504,AIT502,0.011786039406213096,same_stage
AIT504,PIT502,0.00730659105329959,same_stage
AIT504,FIT503,0.0032571803139773868,same_stage
AIT504,FIT504,0.0009955827738815973,same_stage
FIT501,FIT503,0.3205627518114092,same_stage
FIT501,PIT501,0.2852702582471156,same_stage
FIT501,FIT502,0.20625975109160716,same_stage
FIT501,PIT503,0.17649819662336844,same_stage
FIT501,AIT502,0.00724587771557081,same_stage
FIT501,FIT504,0.0029495685605305673,same_stage
FIT501,AIT501,0.0005925851397525643,same_stage
FIT501,PIT502,0.000286151348744281,same_stage
FIT501,AIT504,0.00020170142068255486,same_stage
FIT501,AIT503,0.0001266597140874069,same_stage
FIT502,FIT503,0.2989216383118873,same_stage
FIT502,PIT501,0.27110222033096165,same_stage
FIT502,FIT501,0.24046461825831608,same_stage
FIT502,PIT503,0.1691818403837716,same_stage
FIT502,AIT502,0.004516109610764551,same_stage
FIT502,AIT503,0.003950627536654256,same_stage
FIT502,FIT504,0.0033116959785617177,same_stage
FIT502,AIT501,0.002921249888883686,same_stage
FIT502,AIT504,0.002483453824437274,same_stage
FIT502,PIT502,0.002347592645564861,same_stage
FIT503,PIT501,0.4244368564949652,same_stage
FIT503,FIT501,0.32427656867727833,same_stage
FIT503,PIT503,0.1303926792962966,same_stage
FIT503,FIT504,0.11670447533062663,same_stage
FIT503,FIT502,0.003606147508245566,same_stage
FIT503,AIT502,0.0001924606529682828,same_stage
FIT503,AIT501,0.000112981189762937,same_stage
FIT503,PIT502,0.00011103266255891967,same_stage
FIT503,AIT503,8.628688054041075e-05,same_stage
FIT503,AIT504,8.034068473421324e-05,same_stage
FIT504,FIT501,0.4726854908239173,same_stage
FIT504,FIT503,0.4656841468383506,same_stage
FIT504,PIT501,0.04992835463045479,same_stage
FIT504,PIT503,0.010232968345932797,same_stage
FIT504,AIT502,0.0003797996657542981,same_stage
FIT504,FIT502,0.0002690287548444333,same_stage
FIT504,PIT502,0.00024077589248081493,same_stage
